FIPS Code,State/Area,Year,Month,Civilian_Noninst_Pop,Labor_Force,Employed,Unemployed,Unemployment_Rate
8,Colorado,1991,2,"2,517,685","1,795,508","1,703,408","92,100",5.1
9,Connecticut,1991,2,"2,573,483","1,826,056","1,716,372","109,684",6
10,Delaware,1991,2,"518,065","362,873","339,382","23,491",6.5
11,District of Columbia,1991,2,"483,118","320,048","297,262","22,786",7.1
12,Florida,1991,2,"10,392,973","6,485,179","6,022,155","463,024",7.1
13,Georgia,1991,2,"4,937,152","3,309,722","3,121,165","188,557",5.7
15,Hawaii,1991,2,"820,836","561,901","547,401","14,500",2.6
16,Idaho,1991,2,"742,002","501,922","469,509","32,413",6.5
17,Illinois,1991,2,"8,744,485","5,937,007","5,544,901","392,106",6.6
18,Indiana,1991,2,"4,224,943","2,809,456","2,642,477","166,979",5.9
19,Iowa,1991,2,"2,098,593","1,461,977","1,391,902","70,075",4.8
20,Kansas,1991,2,"1,829,165","1,283,517","1,222,640","60,877",4.7
21,Kentucky,1991,2,"2,818,697","1,762,954","1,633,789","129,165",7.3
22,Louisiana,1991,2,"3,092,298","1,894,364","1,757,873","136,491",7.2
23,Maine,1991,2,"943,676","643,789","591,524","52,265",8.1
24,Maryland,1991,2,"3,708,545","2,602,498","2,450,001","152,497",5.9
25,Massachusetts,1991,2,"4,704,861","3,188,397","2,922,463","265,934",8.3
26,Michigan,1991,2,"7,052,797","4,606,567","4,183,683","422,884",9.2
27,Minnesota,1991,2,"3,294,591","2,422,158","2,296,766","125,392",5.2
28,Mississippi,1991,2,"1,910,426","1,191,734","1,089,242","102,492",8.6
29,Missouri,1991,2,"3,883,142","2,634,639","2,454,264","180,375",6.8
30,Montana,1991,2,"599,528","401,099","372,543","28,556",7.1
31,Nebraska,1991,2,"1,169,413","834,301","813,179","21,122",2.5
32,Nevada,1991,2,"974,959","689,632","650,268","39,364",5.7
33,New Hampshire,1991,2,"849,340","622,463","582,095","40,368",6.5
34,New Jersey,1991,2,"6,069,495","4,060,192","3,800,702","259,490",6.4
35,New Mexico,1991,2,"1,129,971","718,453","665,220","53,233",7.4
36,New York,1991,2,"14,100,132","8,758,006","8,168,428","589,578",6.7
51000,New York city,1991,2,"5,854,420","3,278,314","3,011,996","266,318",8.1
37,North Carolina,1991,2,"5,158,819","3,516,305","3,312,562","203,743",5.8
38,North Dakota,1991,2,"464,008","317,158","303,629","13,529",4.3
39,Ohio,1991,2,"8,280,011","5,423,518","5,070,874","352,644",6.5
40,Oklahoma,1991,2,"2,355,643","1,514,798","1,422,372","92,426",6.1
41,Oregon,1991,2,"2,223,787","1,506,964","1,419,380","87,584",5.8
42,Pennsylvania,1991,2,"9,243,540","5,833,224","5,440,423","392,801",6.7
44,Rhode Island,1991,2,"779,836","526,249","484,517","41,732",7.9
45,South Carolina,1991,2,"2,646,692","1,753,356","1,653,884","99,472",5.7
46,South Dakota,1991,2,"503,244","351,934","339,417","12,517",3.6
47,Tennessee,1991,2,"3,802,331","2,407,238","2,252,883","154,355",6.4
48,Texas,1991,2,"12,722,419","8,703,445","8,109,131","594,314",6.8
49,Utah,1991,2,"1,186,278","836,105","797,235","38,870",4.6
50,Vermont,1991,2,"431,341","305,746","287,856","17,890",5.9
51,Virginia,1991,2,"4,691,787","3,289,320","3,104,248","185,072",5.6
53,Washington,1991,2,"3,725,405","2,537,668","2,390,874","146,794",5.8
54,West Virginia,1991,2,"1,406,271","777,751","698,918","78,833",10.1
55,Wisconsin,1991,2,"3,702,377","2,625,986","2,479,743","146,243",5.6
56,Wyoming,1991,2,"331,301","236,440","224,597","11,843",5
1,Alabama,1991,3,"3,104,031","1,923,032","1,782,147","140,885",7.3
2,Alaska,1991,3,"377,871","274,371","252,507","21,864",8
4,Arizona,1991,3,"2,827,757","1,788,809","1,700,024","88,785",5
5,Arkansas,1991,3,"1,797,177","1,132,526","1,047,778","84,748",7.5
6,California,1991,3,"22,708,373","15,120,444","13,978,756","1,141,688",7.6
37,Los Angeles County,1991,3,"6,726,435","4,435,796","4,099,298","336,498",7.6
8,Colorado,1991,3,"2,522,663","1,797,611","1,704,804","92,807",5.2
9,Connecticut,1991,3,"2,572,946","1,827,745","1,715,093","112,652",6.2
10,Delaware,1991,3,"518,141","362,794","339,595","23,199",6.4
11,District of Columbia,1991,3,"482,484","319,982","296,694","23,288",7.3
12,Florida,1991,3,"10,413,328","6,483,618","6,011,904","471,714",7.3
13,Georgia,1991,3,"4,945,163","3,311,830","3,124,983","186,847",5.6
15,Hawaii,1991,3,"821,967","562,317","547,554","14,763",2.6
16,Idaho,1991,3,"744,002","503,927","471,259","32,668",6.5
17,Illinois,1991,3,"8,747,734","5,935,436","5,536,746","398,690",6.7
18,Indiana,1991,3,"4,228,511","2,809,123","2,640,135","168,988",6
19,Iowa,1991,3,"2,098,922","1,464,221","1,393,907","70,314",4.8
20,Kansas,1991,3,"1,830,177","1,284,454","1,223,776","60,678",4.7
21,Kentucky,1991,3,"2,820,747","1,765,211","1,633,636","131,575",7.5
22,Louisiana,1991,3,"3,092,319","1,898,057","1,759,806","138,251",7.3
23,Maine,1991,3,"943,652","644,401","590,615","53,786",8.3
24,Maryland,1991,3,"3,710,370","2,607,792","2,451,746","156,046",6
25,Massachusetts,1991,3,"4,701,851","3,183,590","2,910,214","273,376",8.6
26,Michigan,1991,3,"7,055,496","4,608,888","4,174,467","434,421",9.4
27,Minnesota,1991,3,"3,297,276","2,424,521","2,297,577","126,944",5.2
28,Mississippi,1991,3,"1,911,528","1,192,941","1,089,089","103,852",8.7
29,Missouri,1991,3,"3,884,723","2,636,635","2,455,924","180,711",6.9
30,Montana,1991,3,"599,494","401,132","372,366","28,766",7.2
31,Nebraska,1991,3,"1,170,656","835,801","814,213","21,588",2.6
32,Nevada,1991,3,"980,884","692,630","652,350","40,280",5.8
33,New Hampshire,1991,3,"848,436","622,087","580,901","41,186",6.6
34,New Jersey,1991,3,"6,069,674","4,060,230","3,795,712","264,518",6.5
35,New Mexico,1991,3,"1,132,184","719,761","666,047","53,714",7.5
36,New York,1991,3,"14,097,213","8,766,508","8,153,993","612,515",7
51000,New York city,1991,3,"5,852,450","3,283,842","3,008,619","275,223",8.4
37,North Carolina,1991,3,"5,166,306","3,520,140","3,311,226","208,914",5.9
38,North Dakota,1991,3,"464,080","317,102","303,306","13,796",4.4
39,Ohio,1991,3,"8,281,941","5,421,606","5,063,841","357,765",6.6
40,Oklahoma,1991,3,"2,356,832","1,513,502","1,421,513","91,989",6.1
41,Oregon,1991,3,"2,228,057","1,508,331","1,419,952","88,379",5.9
42,Pennsylvania,1991,3,"9,245,150","5,838,195","5,436,534","401,661",6.9
44,Rhode Island,1991,3,"779,324","526,564","483,570","42,994",8.2
45,South Carolina,1991,3,"2,650,669","1,756,328","1,654,701","101,627",5.8
46,South Dakota,1991,3,"504,332","352,607","340,034","12,573",3.6
47,Tennessee,1991,3,"3,805,926","2,409,408","2,252,014","157,394",6.5
48,Texas,1991,3,"12,739,020","8,716,436","8,117,400","599,036",6.9
49,Utah,1991,3,"1,188,726","838,943","799,491","39,452",4.7
50,Vermont,1991,3,"431,366","305,834","287,580","18,254",6
51,Virginia,1991,3,"4,695,915","3,296,418","3,107,901","188,517",5.7
53,Washington,1991,3,"3,733,648","2,542,009","2,392,353","149,656",5.9
54,West Virginia,1991,3,"1,406,147","778,658","698,594","80,064",10.3
55,Wisconsin,1991,3,"3,705,832","2,628,026","2,478,770","149,256",5.7
56,Wyoming,1991,3,"332,322","236,475","224,734","11,741",5
1,Alabama,1991,4,"3,106,833","1,924,595","1,782,930","141,665",7.4
2,Alaska,1991,4,"378,862","274,941","252,646","22,295",8.1
4,Arizona,1991,4,"2,834,541","1,791,456","1,700,544","90,912",5.1
5,Arkansas,1991,4,"1,798,588","1,132,602","1,047,948","84,654",7.5
6,California,1991,4,"22,723,464","15,118,925","13,956,787","1,162,138",7.7
37,Los Angeles County,1991,4,"6,725,444","4,436,291","4,091,262","345,029",7.8
8,Colorado,1991,4,"2,527,640","1,799,611","1,706,321","93,290",5.2
9,Connecticut,1991,4,"2,572,409","1,828,835","1,713,438","115,397",6.3
10,Delaware,1991,4,"519,217","362,444","339,735","22,709",6.3
11,District of Columbia,1991,4,"481,850","320,101","296,288","23,813",7.4
12,Florida,1991,4,"10,435,683","6,487,076","6,006,927","480,149",7.4
13,Georgia,1991,4,"4,953,174","3,313,068","3,129,497","183,571",5.5
15,Hawaii,1991,4,"823,099","562,738","547,736","15,002",2.7
16,Idaho,1991,4,"747,002","505,761","473,148","32,613",6.4
17,Illinois,1991,4,"8,752,983","5,932,103","5,526,693","405,410",6.8
18,Indiana,1991,4,"4,232,078","2,807,118","2,639,306","167,812",6
19,Iowa,1991,4,"2,100,250","1,466,780","1,396,635","70,145",4.8
20,Kansas,1991,4,"1,830,189","1,284,861","1,224,891","59,970",4.7
21,Kentucky,1991,4,"2,821,797","1,765,994","1,633,427","132,567",7.5
22,Louisiana,1991,4,"3,093,341","1,900,998","1,761,668","139,330",7.3
23,Maine,1991,4,"943,629","643,707","589,790","53,917",8.4
24,Maryland,1991,4,"3,713,195","2,611,311","2,454,026","157,285",6
25,Massachusetts,1991,4,"4,698,841","3,180,770","2,901,306","279,464",8.8
26,Michigan,1991,4,"7,060,196","4,605,663","4,166,627","439,036",9.5
27,Minnesota,1991,4,"3,299,961","2,426,660","2,299,259","127,401",5.3
28,Mississippi,1991,4,"1,912,630","1,192,745","1,088,358","104,387",8.8
29,Missouri,1991,4,"3,886,305","2,636,928","2,457,225","179,703",6.8
30,Montana,1991,4,"600,460","401,091","372,444","28,647",7.1
31,Nebraska,1991,4,"1,170,900","836,962","814,975","21,987",2.6
32,Nevada,1991,4,"985,810","695,226","654,411","40,815",5.9
33,New Hampshire,1991,4,"848,532","621,525","579,728","41,797",6.7
34,New Jersey,1991,4,"6,070,852","4,061,230","3,793,402","267,828",6.6
35,New Mexico,1991,4,"1,133,396","720,983","667,153","53,830",7.5
36,New York,1991,4,"14,095,294","8,771,073","8,140,451","630,622",7.2
51000,New York city,1991,4,"5,851,080","3,286,992","3,003,654","283,338",8.6
37,North Carolina,1991,4,"5,173,793","3,523,932","3,312,104","211,828",6
38,North Dakota,1991,4,"464,152","316,913","302,893","14,020",4.4
39,Ohio,1991,4,"8,285,870","5,419,238","5,059,329","359,909",6.6
40,Oklahoma,1991,4,"2,359,021","1,512,104","1,420,833","91,271",6
41,Oregon,1991,4,"2,232,328","1,510,184","1,421,058","89,126",5.9
42,Pennsylvania,1991,4,"9,248,760","5,840,798","5,434,434","406,364",7
44,Rhode Island,1991,4,"779,812","526,268","482,494","43,774",8.3
45,South Carolina,1991,4,"2,654,647","1,758,962","1,655,639","103,323",5.9
46,South Dakota,1991,4,"504,421","353,217","340,585","12,632",3.6
47,Tennessee,1991,4,"3,810,521","2,411,501","2,252,282","159,219",6.6
48,Texas,1991,4,"12,757,622","8,728,584","8,127,517","601,067",6.9
49,Utah,1991,4,"1,192,175","841,627","801,759","39,868",4.7
50,Vermont,1991,4,"431,390","305,958","287,470","18,488",6
51,Virginia,1991,4,"4,700,042","3,302,942","3,112,468","190,474",5.8
53,Washington,1991,4,"3,740,891","2,546,073","2,394,626","151,447",5.9
54,West Virginia,1991,4,"1,407,024","779,355","698,212","81,143",10.4
55,Wisconsin,1991,4,"3,710,288","2,628,334","2,479,120","149,214",5.7
56,Wyoming,1991,4,"332,344","236,518","224,877","11,641",4.9
1,Alabama,1991,5,"3,109,635","1,925,021","1,783,310","141,711",7.4
2,Alaska,1991,5,"379,853","275,554","252,909","22,645",8.2
4,Arizona,1991,5,"2,841,324","1,795,600","1,701,072","94,528",5.3
5,Arkansas,1991,5,"1,800,000","1,132,834","1,048,738","84,096",7.4
6,California,1991,5,"22,738,556","15,117,199","13,941,896","1,175,303",7.8
37,Los Angeles County,1991,5,"6,724,553","4,438,181","4,086,191","351,990",7.9
8,Colorado,1991,5,"2,532,618","1,801,613","1,708,140","93,473",5.2
9,Connecticut,1991,5,"2,571,872","1,829,360","1,711,538","117,822",6.4
10,Delaware,1991,5,"520,293","361,824","339,715","22,109",6.1
11,District of Columbia,1991,5,"481,215","320,332","296,020","24,312",7.6
12,Florida,1991,5,"10,457,039","6,495,058","6,006,811","488,247",7.5
13,Georgia,1991,5,"4,962,185","3,313,411","3,134,286","179,125",5.4
15,Hawaii,1991,5,"824,230","563,359","548,157","15,202",2.7
16,Idaho,1991,5,"749,002","507,497","475,131","32,366",6.4
17,Illinois,1991,5,"8,757,232","5,927,514","5,515,850","411,664",6.9
18,Indiana,1991,5,"4,235,646","2,803,612","2,639,414","164,198",5.9
19,Iowa,1991,5,"2,101,578","1,469,242","1,399,625","69,617",4.7
20,Kansas,1991,5,"1,831,201","1,284,732","1,225,852","58,880",4.6
21,Kentucky,1991,5,"2,823,846","1,765,159","1,632,847","132,312",7.5
22,Louisiana,1991,5,"3,093,362","1,903,280","1,763,693","139,587",7.3
23,Maine,1991,5,"943,606","642,064","589,241","52,823",8.2
24,Maryland,1991,5,"3,715,019","2,613,175","2,456,564","156,611",6
25,Massachusetts,1991,5,"4,695,831","3,179,644","2,895,653","283,991",8.9
26,Michigan,1991,5,"7,064,896","4,598,040","4,160,750","437,290",9.5
27,Minnesota,1991,5,"3,303,646","2,428,669","2,302,009","126,660",5.2
28,Mississippi,1991,5,"1,912,732","1,191,140","1,087,130","104,010",8.7
29,Missouri,1991,5,"3,888,886","2,635,908","2,458,158","177,750",6.7
30,Montana,1991,5,"600,427","401,173","372,901","28,272",7
31,Nebraska,1991,5,"1,172,144","837,936","815,702","22,234",2.7
32,Nevada,1991,5,"991,735","697,417","656,439","40,978",5.9
33,New Hampshire,1991,5,"847,627","620,776","578,547","42,229",6.8
34,New Jersey,1991,5,"6,072,030","4,062,784","3,793,148","269,636",6.6
35,New Mexico,1991,5,"1,135,608","722,150","668,589","53,561",7.4
36,New York,1991,5,"14,094,375","8,770,127","8,127,978","642,149",7.3
51000,New York city,1991,5,"5,849,910","3,287,276","2,998,151","289,125",8.8
37,North Carolina,1991,5,"5,182,280","3,528,604","3,316,328","212,276",6
38,North Dakota,1991,5,"463,224","316,675","302,540","14,135",4.5
39,Ohio,1991,5,"8,289,799","5,416,730","5,057,505","359,225",6.6
40,Oklahoma,1991,5,"2,360,209","1,511,076","1,420,378","90,698",6
41,Oregon,1991,5,"2,237,598","1,512,480","1,422,608","89,872",5.9
42,Pennsylvania,1991,5,"9,252,370","5,841,281","5,434,505","406,776",7
44,Rhode Island,1991,5,"779,300","525,498","481,316","44,182",8.4
45,South Carolina,1991,5,"2,658,625","1,761,390","1,656,666","104,724",5.9
46,South Dakota,1991,5,"504,510","353,717","341,060","12,657",3.6
47,Tennessee,1991,5,"3,815,116","2,414,258","2,254,159","160,099",6.6
48,Texas,1991,5,"12,776,223","8,740,730","8,139,156","601,574",6.9
49,Utah,1991,5,"1,195,623","844,186","804,047","40,139",4.8
50,Vermont,1991,5,"432,414","306,132","287,553","18,579",6.1
51,Virginia,1991,5,"4,705,170","3,309,457","3,118,233","191,224",5.8
53,Washington,1991,5,"3,749,134","2,550,087","2,397,526","152,561",6
54,West Virginia,1991,5,"1,407,900","779,958","697,836","82,122",10.5
55,Wisconsin,1991,5,"3,713,743","2,627,396","2,480,780","146,616",5.6
56,Wyoming,1991,5,"332,365","236,561","225,029","11,532",4.9
1,Alabama,1991,6,"3,112,438","1,924,639","1,783,477","141,162",7.3
2,Alaska,1991,6,"380,845","276,078","253,159","22,919",8.3
4,Arizona,1991,6,"2,848,108","1,800,983","1,701,667","99,316",5.5
5,Arkansas,1991,6,"1,801,412","1,133,439","1,050,221","83,218",7.3
6,California,1991,6,"22,756,648","15,116,654","13,933,881","1,182,773",7.8
37,Los Angeles County,1991,6,"6,724,162","4,442,156","4,084,712","357,444",8
8,Colorado,1991,6,"2,537,595","1,803,501","1,709,984","93,517",5.2
9,Connecticut,1991,6,"2,571,335","1,829,659","1,709,742","119,917",6.6
10,Delaware,1991,6,"520,369","361,178","339,713","21,465",5.9
11,District of Columbia,1991,6,"479,581","320,539","295,819","24,720",7.7
12,Florida,1991,6,"10,480,394","6,505,646","6,009,923","495,723",7.6
13,Georgia,1991,6,"4,971,196","3,313,061","3,138,864","174,197",5.3
15,Hawaii,1991,6,"826,361","564,193","548,847","15,346",2.7
16,Idaho,1991,6,"751,002","509,206","477,179","32,027",6.3
17,Illinois,1991,6,"8,762,480","5,922,582","5,504,263","418,319",7.1
18,Indiana,1991,6,"4,239,213","2,799,571","2,640,172","159,399",5.7
19,Iowa,1991,6,"2,102,906","1,471,200","1,402,348","68,852",4.7
20,Kansas,1991,6,"1,831,213","1,284,298","1,226,704","57,594",4.5
21,Kentucky,1991,6,"2,825,896","1,762,978","1,631,860","131,118",7.4
22,Louisiana,1991,6,"3,094,383","1,905,238","1,766,104","139,134",7.3
23,Maine,1991,6,"943,583","640,061","589,171","50,890",8
24,Maryland,1991,6,"3,717,844","2,614,101","2,459,366","154,735",5.9
25,Massachusetts,1991,6,"4,693,821","3,180,055","2,893,087","286,968",9
26,Michigan,1991,6,"7,069,596","4,589,307","4,158,046","431,261",9.4
27,Minnesota,1991,6,"3,306,331","2,430,715","2,305,497","125,218",5.2
28,Mississippi,1991,6,"1,913,834","1,188,333","1,085,707","102,626",8.6
29,Missouri,1991,6,"3,890,468","2,634,334","2,459,139","175,195",6.7
30,Montana,1991,6,"601,393","401,463","373,682","27,781",6.9
31,Nebraska,1991,6,"1,173,388","838,836","816,468","22,368",2.7
32,Nevada,1991,6,"997,661","699,341","658,447","40,894",5.8
33,New Hampshire,1991,6,"847,723","620,018","577,523","42,495",6.9
34,New Jersey,1991,6,"6,073,208","4,064,304","3,793,412","270,892",6.7
35,New Mexico,1991,6,"1,137,820","723,180","670,221","52,959",7.3
36,New York,1991,6,"14,095,456","8,764,102","8,116,914","647,188",7.4
51000,New York city,1991,6,"5,849,240","3,285,453","2,993,178","292,275",8.9
37,North Carolina,1991,6,"5,190,768","3,534,738","3,324,083","210,655",6
38,North Dakota,1991,6,"463,296","316,451","302,339","14,112",4.5
39,Ohio,1991,6,"8,294,729","5,414,446","5,058,473","355,973",6.6
40,Oklahoma,1991,6,"2,361,398","1,510,553","1,420,243","90,310",6
41,Oregon,1991,6,"2,242,869","1,514,913","1,424,161","90,752",6
42,Pennsylvania,1991,6,"9,255,980","5,840,939","5,436,748","404,191",6.9
44,Rhode Island,1991,6,"779,789","524,593","480,228","44,365",8.5
45,South Carolina,1991,6,"2,662,603","1,764,073","1,657,936","106,137",6
46,South Dakota,1991,6,"504,599","354,125","341,496","12,629",3.6
47,Tennessee,1991,6,"3,819,711","2,418,086","2,257,568","160,518",6.6
48,Texas,1991,6,"12,795,824","8,753,963","8,151,807","602,156",6.9
49,Utah,1991,6,"1,199,072","846,724","806,416","40,308",4.8
50,Vermont,1991,6,"432,439","306,356","287,849","18,507",6
51,Virginia,1991,6,"4,709,298","3,316,321","3,125,041","191,280",5.8
53,Washington,1991,6,"3,758,378","2,554,325","2,400,885","153,440",6
54,West Virginia,1991,6,"1,407,777","780,501","697,535","82,966",10.6
55,Wisconsin,1991,6,"3,718,199","2,626,293","2,483,596","142,697",5.4
56,Wyoming,1991,6,"333,387","236,606","225,179","11,427",4.8
1,Alabama,1991,7,"3,116,240","1,923,943","1,783,529","140,414",7.3
2,Alaska,1991,7,"381,836","276,462","253,312","23,150",8.4
4,Arizona,1991,7,"2,855,892","1,807,201","1,702,473","104,728",5.8
5,Arkansas,1991,7,"1,803,824","1,134,366","1,052,135","82,231",7.2
6,California,1991,7,"22,772,739","15,118,028","13,930,842","1,187,186",7.9
37,Los Angeles County,1991,7,"6,723,471","4,447,838","4,086,102","361,736",8.1
8,Colorado,1991,7,"2,543,573","1,804,875","1,711,091","93,784",5.2
9,Connecticut,1991,7,"2,570,798","1,829,855","1,708,138","121,717",6.7
10,Delaware,1991,7,"521,445","360,770","339,951","20,819",5.8
11,District of Columbia,1991,7,"478,946","320,533","295,532","25,001",7.8
12,Florida,1991,7,"10,502,749","6,515,929","6,013,813","502,116",7.7
13,Georgia,1991,7,"4,979,207","3,312,566","3,143,241","169,325",5.1
15,Hawaii,1991,7,"827,492","565,159","549,649","15,510",2.7
16,Idaho,1991,7,"753,002","510,881","479,113","31,768",6.2
17,Illinois,1991,7,"8,767,729","5,918,182","5,491,052","427,130",7.2
18,Indiana,1991,7,"4,243,780","2,795,542","2,640,755","154,787",5.5
19,Iowa,1991,7,"2,103,234","1,472,315","1,404,249","68,066",4.6
20,Kansas,1991,7,"1,832,224","1,283,949","1,227,613","56,336",4.4
21,Kentucky,1991,7,"2,826,946","1,759,998","1,630,537","129,461",7.4
22,Louisiana,1991,7,"3,095,405","1,906,913","1,768,782","138,131",7.2
23,Maine,1991,7,"943,560","638,327","589,596","48,731",7.6
24,Maryland,1991,7,"3,720,669","2,615,072","2,462,412","152,660",5.8
25,Massachusetts,1991,7,"4,690,811","3,181,084","2,892,555","288,529",9.1
26,Michigan,1991,7,"7,074,296","4,582,570","4,158,466","424,104",9.3
27,Minnesota,1991,7,"3,310,016","2,432,505","2,308,747","123,758",5.1
